detergent,honey,3
frozen dessert,packaged fruit/vegetables,3
liquor (appetizer),specialty bar,3
brandy,salty snack,3
honey,other vegetables,3
candles,pickled vegetables,3
onions,pudding powder,3
bathroom cleaner,hamburger meat,3
pudding powder,soda,3
salt,specialty fat,3
instant coffee,seasonal products,3
frozen potato products,onions,3
cleaner,grapes,3
potato products,salty snack,3
canned fruit,hard cheese,3
butter milk,cake bar,3
cooking chocolate,white bread,3
cookware,shopping bags,3
bottled water,prosecco,3
brandy,napkins,3
fish,tropical fruit,3
domestic eggs,liquor,3
candy,sauces,3
hair spray,whole milk,3
liquor (appetizer),red/blush wine,3
grapes,kitchen towels,3
cookware,long life bakery product,3
butter milk,cleaner,3
baking powder,sweet spreads,3
bottled beer,light bulbs,3
cookware,waffles,3
onions,salad dressing,3
cocoa drinks,salty snack,3
house keeping products,rice,3
cling film/bags,liquor,3
bottled beer,dish cleaner,3
ice cream,pudding powder,3
red/blush wine,sweet spreads,3
candles,meat,3
ham,skin care,3
brown bread,rum,3
decalcifier,detergent,3
dish cleaner,pickled vegetables,3
dish cleaner,fruit/vegetable juice,3
packaged fruit/vegetables,turkey,3
candles,packaged fruit/vegetables,3
frozen fish,white wine,3
flower (seeds),salty snack,3
berries,finished products,3
canned fish,instant coffee,3
beef,cereals,3
soft cheese,specialty fat,3
salt,specialty bar,3
ice cream,syrup,3
finished products,white wine,3
domestic eggs,organic products,3
cleaner,hamburger meat,3
grapes,pet care,3
soap,tropical fruit,3
mustard,pasta,3
bottled water,nut snack,3
bottled water,tidbits,3
butter,potato products,3
instant coffee,specialty chocolate,3
flour,frozen meals,3
Instant food products,mayonnaise,3
brown bread,potato products,3
bathroom cleaner,oil,3
brandy,misc. beverages,3
specialty bar,syrup,3
fish,rolls/buns,3
bottled water,kitchen towels,3
frozen potato products,processed cheese,3
cling film/bags,rum,3
fish,whipped/sour cream,3
dental care,ice cream,3
beverages,frozen fish,3
female sanitary products,potted plants,3
decalcifier,sugar,3
Instant food products,cream cheese,3
canned beer,soups,3
candy,rice,3
domestic eggs,tidbits,3
pip fruit,salad dressing,3
abrasive cleaner,bottled water,3
mustard,processed cheese,3
brandy,liquor (appetizer),3
ham,popcorn,3
UHT-milk,light bulbs,3
root vegetables,soap,3
potato products,whipped/sour cream,3
organic sausage,waffles,3
Instant food products,soups,3
cat food,cleaner,3
semi-finished bread,spices,3
hygiene articles,male cosmetics,3
canned beer,cookware,3
potted plants,prosecco,3
margarine,pudding powder,3
ketchup,onions,3
canned vegetables,cereals,3
female sanitary products,processed cheese,3
beverages,dish cleaner,3
butter,cooking chocolate,3
fish,margarine,3
detergent,ketchup,3
condensed milk,sliced cheese,3
frozen meals,skin care,3
fish,napkins,3
beef,pudding powder,3
ice cream,salt,3
female sanitary products,white bread,3
brown bread,female sanitary products,3
canned fish,chewing gum,3
frozen dessert,vinegar,3
cocoa drinks,domestic eggs,3
chocolate,zwieback,3
decalcifier,root vegetables,3
jam,roll products,3
hard cheese,zwieback,3
sliced cheese,soups,3
soap,yogurt,3
pasta,softener,3
condensed milk,processed cheese,3
berries,specialty vegetables,3
Instant food products,specialty chocolate,3
semi-finished bread,syrup,3
cereals,frozen fish,3
light bulbs,salty snack,3
chewing gum,meat,3
meat,sweet spreads,3
canned fruit,frozen dessert,3
meat spreads,specialty chocolate,3
grapes,photo/film,3
liver loaf,semi-finished bread,3
female sanitary products,meat,3
frozen vegetables,specialty vegetables,3
dental care,popcorn,3
cereals,frozen dessert,3
cat food,specialty fat,3
citrus fruit,salad dressing,3
bottled beer,organic sausage,3
dental care,misc. beverages,3
flour,specialty fat,3
pastry,tidbits,3
packaged fruit/vegetables,red/blush wine,3
candles,salty snack,3
citrus fruit,potato products,3
berries,skin care,3
flower (seeds),softener,3
chewing gum,processed cheese,3
canned fruit,chocolate,3
cooking chocolate,root vegetables,3
kitchen towels,pasta,3
cereals,white bread,3
misc. beverages,zwieback,3
hard cheese,skin care,3
berries,canned vegetables,3
dish cleaner,female sanitary products,3
liquor (appetizer),pip fruit,3
detergent,soap,3
curd,female sanitary products,3
pastry,snack products,3
frankfurter,photo/film,3
pickled vegetables,roll products,3
butter,photo/film,3
brown bread,sparkling wine,3
canned vegetables,cat food,3
candles,cling film/bags,3
candy,cleaner,3
pasta,specialty cheese,3
mayonnaise,soups,3
berries,ready soups,3
dessert,flower soil/fertilizer,3
meat spreads,white bread,3
UHT-milk,popcorn,3
brandy,oil,3
candy,sweet spreads,3
dishes,roll products,3
cling film/bags,salt,3
cream cheese,house keeping products,3
liver loaf,sliced cheese,3
abrasive cleaner,pastry,3
meat,pet care,3
long life bakery product,photo/film,3
condensed milk,specialty cheese,3
candy,pet care,3
napkins,specialty cheese,3
liquor,long life bakery product,3
frozen meals,salt,3
mayonnaise,spread cheese,3
abrasive cleaner,sugar,3
curd,nuts/prunes,3
ham,honey,3
ice cream,mayonnaise,3
chicken,curd cheese,3
cling film/bags,specialty bar,3
flower (seeds),pasta,3
flour,soft cheese,3
newspapers,specialty fat,3
brown bread,rice,3
pickled vegetables,spread cheese,3
abrasive cleaner,shopping bags,3
baking powder,packaged fruit/vegetables,3
fruit/vegetable juice,nuts/prunes,3
chewing gum,frozen potato products,3
decalcifier,rolls/buns,3
frozen fish,house keeping products,3
dessert,turkey,3
cake bar,hygiene articles,3
processed cheese,turkey,3
citrus fruit,liquor (appetizer),3
curd,fish,3
cling film/bags,ketchup,3
dessert,female sanitary products,3
soups,sweet spreads,3
detergent,specialty cheese,3
hamburger meat,vinegar,3
frozen meals,packaged fruit/vegetables,3
coffee,liver loaf,3
margarine,snack products,3
dog food,turkey,3
frozen dessert,herbs,3
dessert,ketchup,3
mayonnaise,spices,3
tea,white bread,3
chocolate marshmallow,frozen fish,3
artif. sweetener,hygiene articles,3
decalcifier,domestic eggs,3
brown bread,chocolate marshmallow,3
cereals,pickled vegetables,3
fruit/vegetable juice,make up remover,3
beef,light bulbs,3
UHT-milk,syrup,3
finished products,onions,3
abrasive cleaner,meat,3
napkins,organic products,3
frankfurter,popcorn,3
popcorn,processed cheese,3
beef,sparkling wine,3
flour,meat spreads,3
red/blush wine,specialty bar,3
packaged fruit/vegetables,pickled vegetables,3
frozen dessert,meat,3
specialty chocolate,vinegar,3
citrus fruit,ketchup,3
pickled vegetables,vinegar,3
artif. sweetener,candles,3
newspapers,soap,3
flour,organic products,3
detergent,photo/film,3
beverages,red/blush wine,3
frozen dessert,rum,3
fruit/vegetable juice,male cosmetics,3
cling film/bags,processed cheese,3
flour,sweet spreads,3
cat food,frozen fish,3
female sanitary products,onions,3
artif. sweetener,baking powder,3
cocoa drinks,cream cheese,3
chicken,liquor,3
cake bar,frozen fish,3
frozen meals,photo/film,3
sauces,sliced cheese,3
hygiene articles,sparkling wine,3
domestic eggs,nuts/prunes,3
cling film/bags,mayonnaise,3
frozen vegetables,potato products,3
canned vegetables,flour,3
dishes,seasonal products,3
liquor,liquor (appetizer),3
ketchup,pickled vegetables,3
flour,house keeping products,3
frozen dessert,misc. beverages,3
pork,soap,3
candles,potted plants,3
liqueur,rolls/buns,3
organic sausage,root vegetables,3
canned fruit,curd,3
pickled vegetables,soups,3
jam,misc. beverages,3
chewing gum,male cosmetics,3
salty snack,vinegar,3
flower (seeds),soft cheese,3
frozen potato products,specialty chocolate,3
cooking chocolate,oil,3
frozen vegetables,sauces,3
frankfurter,light bulbs,3
liquor,meat,3
cake bar,sweet spreads,3
abrasive cleaner,candy,3
canned fish,kitchen towels,3
beverages,cookware,3
cling film/bags,vinegar,3
beverages,kitchen towels,3
canned vegetables,soft cheese,3
detergent,popcorn,3
cream cheese,frozen fruits,3
nuts/prunes,pork,3
finished products,popcorn,3
snack products,white bread,3
jam,meat,3
packaged fruit/vegetables,specialty chocolate,3
curd cheese,waffles,3
frozen potato products,semi-finished bread,3
bathroom cleaner,pork,3
ready soups,sausage,3
ketchup,mayonnaise,3
canned fish,dishes,3
cat food,rice,3
beef,liquor,3
butter,liver loaf,3
pudding powder,sausage,3
oil,snack products,3
domestic eggs,syrup,3
pickled vegetables,specialty cheese,3
cake bar,flour,3
brandy,specialty chocolate,3
cat food,softener,3
cat food,spices,3
cake bar,turkey,3
photo/film,waffles,3
dessert,syrup,3
candy,condensed milk,3
berries,syrup,3
cleaner,frankfurter,3
frankfurter,salad dressing,3
canned beer,spices,3
Instant food products,baking powder,3
specialty bar,specialty cheese,3
male cosmetics,specialty chocolate,3
sausage,zwieback,3
female sanitary products,specialty bar,3
finished products,hard cheese,3
flower (seeds),spices,3
mayonnaise,packaged fruit/vegetables,3
butter milk,softener,3
bottled water,flower soil/fertilizer,3
female sanitary products,frozen meals,3
other vegetables,prosecco,3
UHT-milk,specialty fat,3
berries,dog food,3
cereals,frankfurter,3
napkins,syrup,3
frozen fruits,soda,3
canned fish,pet care,3
dish cleaner,dog food,3
baking powder,specialty fat,3
brandy,condensed milk,3
cream,yogurt,3
frozen potato products,popcorn,3
kitchen utensil,whole milk,3
abrasive cleaner,ham,3
frozen vegetables,honey,3
processed cheese,specialty vegetables,3
pip fruit,rubbing alcohol,3
cat food,organic products,3
long life bakery product,pudding powder,3
meat,potato products,3
curd,organic sausage,3
napkins,nuts/prunes,3
cleaner,sliced cheese,3
baking powder,roll products,3
male cosmetics,meat,3
hard cheese,organic products,3
beverages,dental care,3
processed cheese,snack products,3
mustard,specialty fat,3
decalcifier,frozen vegetables,3
bathroom cleaner,citrus fruit,3
canned beer,liver loaf,3
pet care,popcorn,3
berries,curd cheese,3
grapes,spread cheese,3
cream,soda,3
candles,white bread,3
liquor (appetizer),pickled vegetables,3
coffee,popcorn,3
cleaner,specialty chocolate,3
dog food,ham,3
frozen fish,hamburger meat,3
newspapers,toilet cleaner,3
beverages,mayonnaise,3
curd cheese,herbs,3
hard cheese,kitchen towels,3
Instant food products,zwieback,3
detergent,herbs,3
finished products,margarine,3
chocolate,specialty fat,3
salty snack,tidbits,3
dishes,hygiene articles,3
ready soups,tropical fruit,3
liquor (appetizer),salty snack,3
sliced cheese,syrup,3
butter milk,finished products,3
onions,sweet spreads,3
cream cheese,tidbits,3
frozen vegetables,meat spreads,3
canned fish,house keeping products,3
salt,sweet spreads,3
nut snack,sliced cheese,3
frozen fish,semi-finished bread,3
frozen meals,liver loaf,3
potted plants,softener,3
butter,ready soups,3
beverages,sparkling wine,3
dishes,kitchen towels,3
sauces,turkey,3
butter milk,kitchen towels,3
baking powder,dish cleaner,3
margarine,nut snack,3
hard cheese,ketchup,3
cake bar,snack products,3
cookware,sausage,3
liver loaf,sugar,3
bottled beer,male cosmetics,3
berries,honey,3
pasta,specialty vegetables,3
cleaner,oil,3
soft cheese,turkey,3
canned fish,processed cheese,3
bathroom cleaner,waffles,3
artif. sweetener,semi-finished bread,3
chewing gum,potted plants,3
soft cheese,specialty vegetables,3
rice,waffles,3
mustard,rice,3
cooking chocolate,soda,3
herbs,red/blush wine,3
butter,cream,3
abrasive cleaner,white bread,3
artif. sweetener,sauces,2
beef,meat spreads,2
canned fish,frozen potato products,2
roll products,seasonal products,2
citrus fruit,pudding powder,2
abrasive cleaner,salt,2
hard cheese,instant coffee,2
flower soil/fertilizer,soda,2
sliced cheese,spices,2
canned fruit,mayonnaise,2
flower (seeds),pudding powder,2
nuts/prunes,pickled vegetables,2
finished products,hamburger meat,2
abrasive cleaner,ice cream,2
herbs,sparkling wine,2
bottled beer,cleaner,2
sugar,tea,2
chocolate marshmallow,potato products,2
grapes,specialty vegetables,2
berries,soap,2
sugar,tidbits,2
fruit/vegetable juice,tidbits,2
Instant food products,mustard,2
beef,snack products,2
canned beer,dental care,2
soups,specialty vegetables,2
misc. beverages,popcorn,2
cream,sliced cheese,2
detergent,mayonnaise,2
cookware,oil,2
specialty bar,turkey,2
ham,instant coffee,2
butter,salad dressing,2
brown bread,nut snack,2
house keeping products,skin care,2
cake bar,rice,2
butter,cocoa drinks,2
photo/film,pork,2
hamburger meat,organic products,2
photo/film,sliced cheese,2
mustard,nut snack,2
frozen vegetables,organic sausage,2
dessert,ready soups,2
frozen dessert,pasta,2
candy,cookware,2
popcorn,potted plants,2
organic products,rice,2
frozen fish,mayonnaise,2
rice,vinegar,2
brandy,grapes,2
bathroom cleaner,liquor (appetizer),2
ham,kitchen towels,2
cream,napkins,2
mustard,specialty vegetables,2
abrasive cleaner,canned fish,2
shopping bags,soap,2
berries,rubbing alcohol,2
butter milk,chocolate marshmallow,2
candles,organic sausage,2
fish,pet care,2
frozen potato products,jam,2
cake bar,sauces,2
onions,sauces,2
brandy,whisky,2
pickled vegetables,rum,2
cocoa drinks,mayonnaise,2
herbs,specialty cheese,2
brandy,specialty cheese,2
canned beer,cream,2
cocoa drinks,shopping bags,2
cat food,sparkling wine,2
flower (seeds),roll products,2
softener,white wine,2
canned beer,liqueur,2
frozen meals,mayonnaise,2
candy,kitchen towels,2
abrasive cleaner,hamburger meat,2
hard cheese,white wine,2
brandy,specialty bar,2
coffee,pudding powder,2
flour,pet care,2
UHT-milk,potato products,2
detergent,salt,2
frozen fish,specialty fat,2
cookware,napkins,2
abrasive cleaner,cling film/bags,2
ice cream,nuts/prunes,2
condensed milk,meat,2
honey,newspapers,2
popcorn,sweet spreads,2
frozen dessert,snack products,2
sliced cheese,turkey,2
instant coffee,mayonnaise,2
kitchen utensil,tropical fruit,2
flower (seeds),sliced cheese,2
canned vegetables,frozen dessert,2
hard cheese,soap,2
dental care,soft cheese,2
berries,ketchup,2
condensed milk,red/blush wine,2
frozen fruits,salty snack,2
beef,fish,2
canned fish,female sanitary products,2
female sanitary products,spread cheese,2
beverages,spices,2
beef,cream,2
finished products,semi-finished bread,2
berries,kitchen utensil,2
hamburger meat,honey,2
pip fruit,skin care,2
butter milk,meat spreads,2
grapes,liquor (appetizer),2
hamburger meat,male cosmetics,2
packaged fruit/vegetables,processed cheese,2
prosecco,salty snack,2
cake bar,dishes,2
canned fruit,popcorn,2
rum,sugar,2
finished products,soups,2
roll products,turkey,2
abrasive cleaner,misc. beverages,2
chocolate,fish,2
brandy,dog food,2
newspapers,salad dressing,2
finished products,flour,2
snack products,zwieback,2
brandy,chocolate,2
bathroom cleaner,condensed milk,2
soft cheese,white wine,2
flower (seeds),grapes,2
cake bar,cleaner,2
berries,male cosmetics,2
frozen meals,male cosmetics,2
curd cheese,specialty chocolate,2
canned vegetables,roll products,2
canned fruit,herbs,2
chicken,dental care,2
male cosmetics,margarine,2
other vegetables,toilet cleaner,2
soups,white bread,2
baby cosmetics,citrus fruit,2
popcorn,soft cheese,2
canned vegetables,frozen potato products,2
beverages,specialty cheese,2
candy,canned fruit,2
brown bread,liquor (appetizer),2
dish cleaner,specialty cheese,2
brandy,hamburger meat,2
liquor,sugar,2
long life bakery product,pet care,2
male cosmetics,soups,2
bathroom cleaner,chocolate marshmallow,2
nuts/prunes,whipped/sour cream,2
mustard,turkey,2
flower soil/fertilizer,rolls/buns,2
chocolate marshmallow,frozen fruits,2
baking powder,popcorn,2
dish cleaner,frozen fish,2
chewing gum,light bulbs,2
house keeping products,pudding powder,2
cling film/bags,potted plants,2
nuts/prunes,sliced cheese,2
chicken,sauces,2
cookware,processed cheese,2
finished products,frozen potato products,2
hard cheese,nuts/prunes,2
hard cheese,soups,2
canned beer,nuts/prunes,2
condensed milk,frozen meals,2
fish,sugar,2
meat spreads,pork,2
chocolate marshmallow,frozen meals,2
cleaner,salty snack,2
liquor,seasonal products,2
hamburger meat,pudding powder,2
frozen potato products,spread cheese,2
red/blush wine,rubbing alcohol,2
dental care,pet care,2
specialty chocolate,specialty vegetables,2
berries,tea,2
baby cosmetics,oil,2
canned fish,white wine,2
cookware,dish cleaner,2
finished products,spread cheese,2
soups,sparkling wine,2
roll products,salt,2
frozen fruits,specialty chocolate,2
canned fish,cleaner,2
chocolate,potato products,2
toilet cleaner,whole milk,2
frankfurter,rum,2
cocoa drinks,specialty chocolate,2
cleaner,dish cleaner,2
potted plants,soups,2
ham,syrup,2
roll products,softener,2
ice cream,jam,2
margarine,sparkling wine,2
canned vegetables,seasonal products,2
bathroom cleaner,grapes,2
liquor (appetizer),seasonal products,2
